측정일시,SO2,CO,O3,NO2,PM10,PM25
2022020513,0.0010333333333333334,0.20909090909090908,0.044583333333333336,0.004358333333333333,15.25,6.833333333333333
2022020514,0.001025,0.19166666666666668,0.044583333333333336,0.004266666666666667,17.25,6.583333333333333
2022020515,0.0010333333333333334,0.19999999999999998,0.044583333333333336,0.004516666666666666,15.75,6.166666666666667
2022020516,0.001025,0.20833333333333334,0.045500000000000006,0.004458333333333333,16.166666666666668,6.416666666666667
2022020517,0.0010333333333333334,0.19999999999999998,0.045750000000000006,0.004775000000000001,14.75,7.5
2022020518,0.001025,0.21666666666666667,0.04566666666666667,0.005016666666666667,15.833333333333334,6.666666666666667
2022020519,0.0009416666666666667,0.22727272727272727,0.04558333333333334,0.004925,18.833333333333332,9.416666666666666
2022020520,0.0009416666666666667,0.21666666666666667,0.045250000000000005,0.004266666666666667,19.75,7.916666666666667
2022020521,0.0009416666666666667,0.21666666666666667,0.044833333333333336,0.0041916666666666665,16.666666666666668,8.583333333333334
2022020522,0.0009416666666666667,0.21666666666666667,0.044333333333333336,0.004108333333333334,18.083333333333332,9.333333333333334
2022020523,0.00095,0.21666666666666667,0.04441666666666667,0.0032666666666666664,19.166666666666668,8.083333333333334
2022020524,0.001025,0.19166666666666668,0.044000000000000004,0.003016666666666667,15.416666666666666,7.75
2022020601,0.0010333333333333334,0.19090909090909092,0.045000000000000005,0.002925,17.0,7.916666666666667
2022020602,0.00095,0.18333333333333335,0.04491666666666667,0.0029333333333333334,16.0,7.833333333333333
2022020603,0.00095,0.19166666666666668,0.04541666666666667,0.0026000000000000003,13.583333333333334,6.25
2022020604,0.0009416666666666667,0.19166666666666668,0.04624999999999999,0.0025,15.583333333333334,6.583333333333333
2022020605,0.0009416666666666667,0.19999999999999998,0.04591666666666666,0.0025833333333333333,14.666666666666666,6.25
2022020606,0.0009416666666666667,0.18333333333333335,0.04516666666666667,0.002916666666666667,14.583333333333334,6.416666666666667
2022020607,0.0009416666666666667,0.2,0.043500000000000004,0.003741666666666667,12.583333333333334,6.416666666666667
2022020608,0.0009416666666666667,0.20833333333333334,0.042416666666666665,0.004333333333333334,14.083333333333334,5.833333333333333
2022020609,0.0009416666666666667,0.21666666666666667,0.041166666666666664,0.005658333333333334,15.583333333333334,7.833333333333333
2022020610,0.0011083333333333333,0.225,0.04158333333333333,0.004916666666666666,16.09090909090909,8.75
2022020611,0.0010333333333333334,0.20833333333333334,0.042666666666666665,0.004341666666666666,16.666666666666668,7.0
2022020612,0.001025,0.19999999999999998,0.04416666666666667,0.0037583333333333336,16.5,7.5
2022020613,0.0012,0.20909090909090908,0.044250000000000005,0.004258333333333334,15.833333333333334,7.833333333333333
2022020614,0.001025,0.19166666666666668,0.044750000000000005,0.003841666666666667,14.75,7.0
2022020615,0.001025,0.19999999999999998,0.044500000000000005,0.004258333333333334,15.75,6.25
2022020616,0.001025,0.20833333333333334,0.045500000000000006,0.004175,15.166666666666666,5.916666666666667
2022020617,0.0010333333333333334,0.225,0.04591666666666667,0.004333333333333333,15.0,8.333333333333334
2022020618,0.0011166666666666666,0.225,0.04591666666666667,0.005341666666666667,15.833333333333334,7.416666666666667
2022020619,0.0012,0.23636363636363636,0.045250000000000005,0.006116666666666667,19.25,8.727272727272727
2022020620,0.0010333333333333334,0.2333333333333333,0.04633333333333334,0.005725,20.416666666666668,8.666666666666666
2022020621,0.0011166666666666666,0.2333333333333333,0.045500000000000006,0.006383333333333334,21.916666666666668,9.916666666666666
2022020622,0.0010333333333333334,0.25,0.045000000000000005,0.006000000000000001,23.083333333333332,10.666666666666666
2022020623,0.00095,0.24166666666666667,0.045083333333333336,0.005408333333333334,22.416666666666668,11.0
2022020624,0.0011166666666666666,0.225,0.044833333333333336,0.004391666666666666,21.666666666666668,11.0
2022020701,0.00095,0.23636363636363636,0.045250000000000005,0.0039499999999999995,21.416666666666668,9.0
2022020702,0.0010333333333333334,0.21666666666666667,0.045500000000000006,0.0035250000000000004,19.583333333333332,7.75
2022020703,0.0010333333333333334,0.21666666666666667,0.04558333333333333,0.003283333333333333,19.833333333333332,7.666666666666667
2022020704,0.00095,0.225,0.044750000000000005,0.0034333333333333334,18.416666666666668,8.583333333333334
2022020705,0.0010333333333333334,0.20833333333333334,0.043916666666666666,0.003575,17.333333333333332,8.166666666666666
2022020706,0.0009416666666666667,0.20833333333333334,0.042083333333333334,0.004341666666666666,17.25,8.0
2022020707,0.0010333333333333334,0.21818181818181817,0.03966666666666666,0.006941666666666666,16.833333333333332,8.333333333333334
2022020708,0.0010333333333333334,0.2333333333333333,0.03725,0.009708333333333334,17.416666666666668,8.166666666666666
2022020709,0.0010333333333333334,0.24166666666666667,0.03666666666666667,0.010358333333333332,19.416666666666668,7.166666666666667
2022020710,0.0011166666666666666,0.225,0.03991666666666666,0.007783333333333333,18.0,7.25
2022020711,0.0009454545454545454,0.21818181818181817,0.04245454545454545,0.006263636363636364,17.363636363636363,7.090909090909091
2022020712,0.0009454545454545454,0.2090909090909091,0.04336363636363636,0.005609090909090909,15.818181818181818,8.0
2022020713,0.0011272727272727272,0.21000000000000002,0.043454545454545454,0.005609090909090909,15.454545454545455,7.181818181818182
2022020714,0.0010333333333333334,0.21666666666666667,0.043500000000000004,0.005166666666666667,15.833333333333334,6.916666666666667
2022020715,0.0011272727272727272,0.21818181818181817,0.042545454545454546,0.005736363636363637,15.454545454545455,6.454545454545454
2022020716,0.0010363636363636365,0.21818181818181817,0.04118181818181818,0.007036363636363636,15.363636363636363,7.454545454545454
2022020717,0.0010454545454545454,0.21818181818181817,0.04090909090909091,0.007072727272727273,14.666666666666666,7.666666666666667
2022020718,0.0010416666666666667,0.225,0.03825,0.009491666666666667,14.083333333333334,8.083333333333334
2022020719,0.0010416666666666667,0.23636363636363636,0.03675,0.010391666666666667,15.363636363636363,9.5
2022020720,0.001125,0.225,0.03783333333333334,0.009183333333333333,14.25,7.083333333333333
2022020721,0.0010333333333333334,0.225,0.04066666666666666,0.008041666666666667,13.545454545454545,7.333333333333333
2022020722,0.0009416666666666667,0.21666666666666667,0.04225,0.005925,11.0,6.5
2022020723,0.0009416666666666667,0.20833333333333334,0.04008333333333333,0.0067,9.545454545454545,5.416666666666667
2022020724,0.0008583333333333333,0.20833333333333334,0.03908333333333333,0.005841666666666666,9.0,5.454545454545454
2022020801,0.0008666666666666666,0.21818181818181817,0.0375,0.006025,11.75,6.666666666666667
2022020802,0.0009583333333333333,0.225,0.035916666666666666,0.005916666666666666,10.25,6.75
2022020803,0.0010416666666666667,0.21666666666666667,0.0375,0.004925,11.916666666666666,6.7272727272727275
2022020804,0.00105,0.21666666666666667,0.035833333333333335,0.0053166666666666675,12.5,7.5
2022020805,0.0010583333333333332,0.21666666666666667,0.034833333333333334,0.0055916666666666675,12.833333333333334,8.0
2022020806,0.00115,0.21666666666666667,0.03258333333333333,0.007325000000000001,13.75,8.454545454545455
2022020807,0.0012416666666666667,0.24545454545454548,0.028749999999999998,0.012416666666666666,17.916666666666668,9.4
2022020808,0.0014083333333333335,0.2833333333333333,0.0275,0.017516666666666666,21.083333333333332,12.181818181818182
2022020809,0.0014916666666666665,0.3,0.03175,0.013633333333333332,21.333333333333332,11.090909090909092
2022020810,0.0016500000000000002,0.27499999999999997,0.03783333333333334,0.009533333333333333,21.333333333333332,10.833333333333334
2022020811,0.0013363636363636364,0.2636363636363636,0.041999999999999996,0.00739090909090909,21.09090909090909,10.636363636363637
2022020812,0.0012454545454545455,0.27999999999999997,0.044636363636363634,0.006163636363636363,19.636363636363637,11.909090909090908
2022020813,0.0013000000000000002,0.25,0.045000000000000005,0.005791666666666667,18.9,10.9
2022020814,0.0013363636363636364,0.25,0.04536363636363636,0.005436363636363636,18.2,8.9
2022020815,0.0011545454545454545,0.22999999999999998,0.046181818181818185,0.005618181818181818,19.636363636363637,9.636363636363637
2022020816,0.0013363636363636364,0.26,0.04472727272727273,0.005881818181818182,20.363636363636363,10.454545454545455
2022020817,0.0014181818181818182,0.27,0.04363636363636363,0.0064,20.181818181818183,10.363636363636363
2022020818,0.0012272727272727272,0.27999999999999997,0.04227272727272727,0.007209090909090909,19.545454545454547,8.444444444444445
2022020819,0.0013181818181818182,0.2888888888888889,0.04063636363636364,0.008227272727272727,18.916666666666668,8.090909090909092
2022020820,0.0012083333333333334,0.29090909090909095,0.03966666666666666,0.009041666666666667,20.5,9.416666666666666
2022020821,0.0012166666666666667,0.29090909090909095,0.04108333333333333,0.00805,19.454545454545453,10.083333333333334
2022020822,0.0012166666666666667,0.2818181818181818,0.042416666666666665,0.006825,19.416666666666668,9.818181818181818
2022020823,0.0012083333333333334,0.29090909090909095,0.042,0.006391666666666667,18.166666666666668,10.25
2022020824,0.0010416666666666667,0.29090909090909095,0.041833333333333333,0.005633333333333334,18.0,9.333333333333334
2022020901,0.0010416666666666667,0.27,0.04016666666666666,0.006116666666666666,18.833333333333332,11.583333333333334
2022020902,0.0012083333333333334,0.2818181818181818,0.03833333333333333,0.006333333333333333,18.5,11.166666666666666
2022020903,0.001125,0.2636363636363636,0.03841666666666666,0.005508333333333334,19.166666666666668,11.583333333333334
2022020904,0.000875,0.2727272727272727,0.03808333333333333,0.0053750000000000004,20.166666666666668,12.5
2022020905,0.001125,0.2636363636363636,0.0375,0.005991666666666667,19.666666666666668,14.181818181818182
2022020906,0.0010416666666666667,0.2818181818181818,0.034916666666666665,0.008091666666666667,22.727272727272727,15.916666666666666
2022020907,0.0012833333333333334,0.27999999999999997,0.028416666666666663,0.014525000000000001,24.25,14.545454545454545
2022020908,0.0012833333333333334,0.32727272727272727,0.02416666666666667,0.020766666666666666,25.75,15.363636363636363
2022020909,0.0015500000000000002,0.4090909090909091,0.021416666666666667,0.024124999999999997,35.18181818181818,21.416666666666668
2022020910,0.0016500000000000002,0.38181818181818183,0.030666666666666665,0.016825,34.81818181818182,21.09090909090909
2022020911,0.0017090909090909092,0.32,0.03563636363636364,0.012927272727272726,33.27272727272727,21.2
2022020912,0.0018090909090909093,0.32,0.038818181818181814,0.0112,36.45454545454545,22.4
2022020913,0.001825,0.33999999999999997,0.04225,0.009691666666666666,35.45454545454545,23.0
2022020914,0.0017272727272727272,0.33999999999999997,0.04418181818181818,0.010763636363636364,36.18181818181818,23.0
2022020915,0.0018090909090909093,0.33999999999999997,0.04672727272727273,0.011881818181818183,35.666666666666664,22.90909090909091
2022020916,0.0018333333333333333,0.33636363636363636,0.048499999999999995,0.012616666666666667,37.0,22.181818181818183
2022020917,0.002,0.37,0.049363636363636366,0.012863636363636365,37.72727272727273,24.636363636363637
2022020918,0.001990909090909091,0.38,0.04690909090909091,0.015199999999999998,37.45454545454545,24.0
2022020919,0.0018166666666666667,0.41,0.042583333333333334,0.017983333333333334,38.75,25.833333333333332
2022020920,0.0016416666666666665,0.3909090909090909,0.042083333333333334,0.017008333333333334,37.75,25.0
2022020921,0.0013750000000000001,0.4,0.03925,0.015825,30.333333333333332,22.666666666666668
2022020922,0.0012083333333333334,0.3909090909090909,0.03741666666666667,0.014400000000000001,26.5,20.416666666666668
2022020923,0.0012083333333333334,0.35454545454545455,0.03933333333333333,0.010216666666666667,22.90909090909091,19.8
2022020924,0.0011166666666666666,0.32727272727272727,0.041,0.008258333333333333,21.5,16.8
2022021001,0.0010333333333333334,0.32,0.043250000000000004,0.006941666666666666,19.5,13.9
2022021002,0.0008666666666666666,0.3090909090909091,0.043000000000000003,0.0063166666666666675,17.583333333333332,13.818181818181818
2022021003,0.00095,0.29090909090909095,0.043333333333333335,0.006008333333333333,15.5,12.8
2022021004,0.00095,0.29090909090909095,0.045500000000000006,0.005383333333333334,15.333333333333334,11.909090909090908
2022021005,0.00095,0.2636363636363636,0.04616666666666667,0.005025,11.916666666666666,8.5
2022021006,0.00095,0.2545454545454545,0.04441666666666667,0.005925,12.416666666666666,8.0
2022021007,0.00095,0.27999999999999997,0.04066666666666666,0.009175,13.666666666666666,8.636363636363637
2022021008,0.0009583333333333333,0.2636363636363636,0.03883333333333333,0.010808333333333335,12.833333333333334,7.833333333333333
2022021009,0.00105,0.32727272727272727,0.03191666666666667,0.017374999999999998,14.5,8.416666666666666
2022021010,0.0013166666666666667,0.2727272727272727,0.03783333333333334,0.012291666666666666,14.75,8.083333333333334
2022021011,0.0015272727272727272,0.2636363636363636,0.04263636363636363,0.008381818181818183,16.545454545454547,9.0
2022021012,0.0012818181818181817,0.2636363636363636,0.04690909090909091,0.0065,18.454545454545453,9.090909090909092
2022021013,0.0019,0.34545454545454546,0.05391666666666667,0.006483333333333334,27.416666666666668,17.916666666666668
2022021014,0.001954545454545455,0.36363636363636365,0.056363636363636366,0.007181818181818182,36.27272727272727,22.0
2022021015,0.0017454545454545457,0.35454545454545455,0.055818181818181815,0.00819090909090909,36.27272727272727,23.363636363636363
2022021016,0.0016454545454545457,0.36363636363636365,0.056545454545454545,0.0074818181818181815,38.45454545454545,25.0
2022021017,0.0015916666666666666,0.35833333333333334,0.057083333333333326,0.007791666666666666,39.90909090909091,28.454545454545453
2022021018,0.0015545454545454545,0.35454545454545455,0.057,0.008509090909090909,45.36363636363637,29.454545454545453
2022021019,0.0015636363636363636,0.4,0.05627272727272727,0.009627272727272727,44.81818181818182,33.18181818181818
2022021020,0.0016545454545454545,0.4,0.053636363636363635,0.011018181818181818,48.25,34.36363636363637
2022021021,0.0016916666666666666,0.4166666666666667,0.0545,0.01095,49.75,34.583333333333336
2022021022,0.0018833333333333334,0.425,0.05633333333333334,0.010783333333333332,51.833333333333336,36.916666666666664
2022021023,0.0017166666666666667,0.4166666666666667,0.057666666666666665,0.009741666666666666,51.666666666666664,35.333333333333336
2022021024,0.0017416666666666668,0.425,0.05508333333333334,0.010916666666666667,52.166666666666664,36.75
2022021101,0.0016583333333333335,0.4090909090909091,0.05241666666666667,0.010941666666666667,47.75,37.72727272727273
2022021102,0.0019083333333333333,0.39166666666666666,0.05358333333333334,0.009258333333333334,46.75,34.083333333333336
2022021103,0.0019166666666666666,0.39999999999999997,0.0555,0.008691666666666667,49.5,35.75
2022021104,0.0019916666666666668,0.4083333333333334,0.05575,0.008391666666666667,46.333333333333336,35.583333333333336
2022021105,0.0018166666666666667,0.4083333333333334,0.05241666666666667,0.008749999999999999,46.5,35.75
2022021106,0.0016666666666666668,0.39999999999999997,0.048749999999999995,0.010575,46.083333333333336,32.666666666666664
2022021107,0.001825,0.4090909090909091,0.043750000000000004,0.014816666666666665,45.25,32.54545454545455
2022021108,0.0018000000000000002,0.45,0.036333333333333336,0.0241,51.166666666666664,35.0
2022021109,0.0019666666666666665,0.5,0.0355,0.026850000000000002,56.416666666666664,38.083333333333336
2022021110,0.0021636363636363637,0.4636363636363636,0.04709090909090909,0.02020909090909091,52.0,34.18181818181818
2022021111,0.0021000000000000003,0.36363636363636365,0.05545454545454545,0.0118,42.81818181818182,29.90909090909091
2022021112,0.002,0.38181818181818183,0.05818181818181818,0.010100000000000001,41.6,27.09090909090909
2022021113,0.0020333333333333336,0.3727272727272727,0.058916666666666666,0.008933333333333333,38.5,26.25
2022021114,0.0020250000000000003,0.3666666666666667,0.06016666666666667,0.00945,36.916666666666664,25.0
2022021115,0.0021833333333333336,0.35000000000000003,0.06083333333333333,0.009716666666666667,36.5,23.833333333333332
2022021116,0.0020083333333333333,0.35833333333333334,0.06116666666666667,0.010175,33.75,22.583333333333332
2022021117,0.002,0.325,0.06,0.011133333333333334,30.083333333333332,21.083333333333332
2022021118,0.00175,0.325,0.05533333333333334,0.013091666666666666,29.333333333333332,20.083333333333332
2022021119,0.0015833333333333333,0.38181818181818183,0.044833333333333336,0.019933333333333334,31.833333333333332,21.416666666666668
2022021120,0.0015833333333333333,0.4083333333333334,0.03916666666666666,0.020066666666666667,36.90909090909091,23.416666666666668
2022021121,0.001475,0.3833333333333333,0.03983333333333333,0.017858333333333334,30.416666666666668,21.454545454545453
2022021122,0.0014833333333333332,0.35000000000000003,0.03983333333333333,0.016341666666666668,24.545454545454547,17.363636363636363
2022021123,0.0014166666666666668,0.325,0.042083333333333334,0.01455,26.666666666666668,19.454545454545453
2022021124,0.0015833333333333333,0.3,0.04791666666666666,0.010716666666666666,22.75,17.454545454545453
2022021201,0.0013916666666666667,0.3090909090909091,0.04758333333333333,0.010683333333333335,26.363636363636363,18.75
2022021202,0.001325,0.3,0.048916666666666664,0.009608333333333333,25.333333333333332,18.545454545454547
2022021203,0.0013166666666666667,0.2916666666666667,0.049499999999999995,0.008624999999999999,25.666666666666668,18.818181818181817
2022021204,0.0013166666666666667,0.3,0.04766666666666667,0.009241666666666667,27.583333333333332,18.75
2022021205,0.0013916666666666667,0.30833333333333335,0.04758333333333333,0.00905,30.363636363636363,20.636363636363637
2022021206,0.0014,0.325,0.04608333333333333,0.011016666666666668,32.166666666666664,23.454545454545453
2022021207,0.001475,0.32727272727272727,0.042166666666666665,0.014675,31.727272727272727,21.0
2022021208,0.0014833333333333332,0.3166666666666667,0.03758333333333334,0.018541666666666668,32.833333333333336,20.333333333333332
2022021209,0.0015666666666666667,0.325,0.03841666666666667,0.0183,37.416666666666664,23.916666666666668
2022021210,0.0016500000000000002,0.3333333333333333,0.04058333333333333,0.017475,40.75,26.545454545454547
2022021211,0.0019833333333333335,0.3416666666666666,0.045083333333333336,0.0151,40.833333333333336,25.0
2022021212,0.0025666666666666667,0.375,0.048499999999999995,0.013408333333333333,39.416666666666664,24.166666666666668
2022021213,0.0022333333333333333,0.3909090909090909,0.052083333333333336,0.011716666666666667,36.833333333333336,24.166666666666668
2022021214,0.0016583333333333335,0.35000000000000003,0.05575,0.010316666666666667,38.5,23.416666666666668
2022021215,0.0017416666666666668,0.3333333333333333,0.05958333333333333,0.009833333333333333,40.25,24.833333333333332
2022021216,0.001725,0.3333333333333333,0.06275,0.009925,42.083333333333336,27.583333333333332
2022021217,0.0017416666666666668,0.3666666666666667,0.06325,0.010816666666666667,44.0,29.666666666666668
2022021218,0.00175,0.39166666666666666,0.06208333333333333,0.012708333333333334,45.5,29.25
2022021219,0.0019000000000000002,0.4090909090909091,0.05908333333333333,0.013925,47.75,32.833333333333336
2022021220,0.0018090909090909093,0.4083333333333334,0.056,0.015158333333333334,46.916666666666664,33.583333333333336
2022021221,0.0018000000000000002,0.3666666666666667,0.05791666666666667,0.013025,44.90909090909091,32.666666666666664
2022021222,0.001618181818181818,0.35833333333333334,0.057666666666666665,0.012416666666666666,44.0,31.333333333333332
2022021223,0.001618181818181818,0.35000000000000003,0.05733333333333334,0.01165,40.083333333333336,28.666666666666668
2022021224,0.0016090909090909092,0.3416666666666666,0.05558333333333334,0.010833333333333334,37.916666666666664,26.916666666666668
2022021301,0.0017090909090909092,0.33636363636363636,0.05625,0.009558333333333334,37.5,24.916666666666668
2022021302,0.0017909090909090908,0.3416666666666666,0.058750000000000004,0.009300000000000001,36.916666666666664,25.75
2022021303,0.0017000000000000001,0.3333333333333333,0.057666666666666665,0.008825,36.666666666666664,24.916666666666668
2022021304,0.001409090909090909,0.30833333333333335,0.05491666666666667,0.007808333333333334,31.75,21.5
2022021305,0.0012272727272727272,0.3,0.052833333333333336,0.007175,27.25,17.333333333333332
2022021306,0.0013181818181818182,0.30833333333333335,0.05225,0.0074333333333333335,29.916666666666668,17.75
2022021307,0.0011363636363636365,0.35454545454545455,0.050166666666666665,0.008733333333333334,38.25,22.833333333333332
2022021308,0.001309090909090909,0.375,0.04675000000000001,0.010549999999999999,44.0,27.25
2022021309,0.0011272727272727272,0.3833333333333333,0.04650000000000001,0.010958333333333334,44.333333333333336,27.416666666666668
2022021310,0.0014,0.39999999999999997,0.04783333333333333,0.009641666666666666,46.666666666666664,27.833333333333332
2022021311,0.001309090909090909,0.39166666666666666,0.04908333333333333,0.009391666666666666,46.0,29.666666666666668
2022021312,0.0011272727272727272,0.3833333333333333,0.050666666666666665,0.008525,44.666666666666664,26.25
2022021313,0.0012272727272727272,0.35454545454545455,0.051916666666666667,0.008383333333333333,42.75,25.416666666666668
2022021314,0.0012272727272727272,0.3416666666666666,0.05266666666666667,0.008375,40.916666666666664,23.75
2022021315,0.0011363636363636365,0.3416666666666666,0.05308333333333334,0.008783333333333334,40.916666666666664,23.0
2022021316,0.0010454545454545454,0.3416666666666666,0.05325,0.009016666666666668,39.166666666666664,22.833333333333332
2022021317,0.0011454545454545454,0.3666666666666667,0.05325,0.009333333333333334,35.916666666666664,21.75
2022021318,0.0010363636363636365,0.35833333333333334,0.05175,0.010908333333333332,36.75,22.454545454545453
2022021319,0.0013181818181818182,0.3727272727272727,0.051916666666666667,0.011008333333333334,35.666666666666664,23.0
2022021320,0.0011363636363636365,0.3833333333333333,0.04933333333333333,0.012666666666666666,39.333333333333336,26.666666666666668
2022021321,0.0013181818181818182,0.39166666666666666,0.04175,0.015591666666666665,40.81818181818182,27.75
2022021322,0.0013181818181818182,0.4166666666666667,0.038,0.016866666666666665,40.583333333333336,28.75
2022021323,0.0012363636363636364,0.39999999999999997,0.03958333333333333,0.014391666666666665,44.54545454545455,30.5
2022021324,0.0013363636363636364,0.375,0.046000000000000006,0.010450000000000001,44.083333333333336,31.083333333333332
2022021401,0.0012636363636363637,0.4,0.04808333333333333,0.009725,47.916666666666664,32.666666666666664
2022021402,0.0013363636363636364,0.39999999999999997,0.04650000000000001,0.009341666666666667,46.833333333333336,34.5
2022021403,0.0013181818181818182,0.39999999999999997,0.04583333333333333,0.0096,49.416666666666664,36.81818181818182
2022021404,0.0010454545454545454,0.4166666666666667,0.044333333333333336,0.009858333333333334,54.36363636363637,40.416666666666664
2022021405,0.0012272727272727272,0.4166666666666667,0.04466666666666667,0.009575,54.166666666666664,41.416666666666664
2022021406,0.0011363636363636365,0.4166666666666667,0.043416666666666666,0.011383333333333334,51.75,40.0
2022021407,0.0011272727272727272,0.4272727272727273,0.034583333333333334,0.019591666666666667,52.75,38.583333333333336
2022021408,0.0012181818181818181,0.45,0.02816666666666667,0.025733333333333334,50.5,35.666666666666664
2022021409,0.0010454545454545454,0.45,0.03075,0.02273333333333333,40.916666666666664,28.25
2022021410,0.0011727272727272728,0.3833333333333333,0.03808333333333334,0.015091666666666668,29.083333333333332,19.0
2022021411,0.0012636363636363637,0.3416666666666666,0.044833333333333336,0.010508333333333333,28.833333333333332,16.666666666666668
2022021412,0.0013454545454545455,0.3333333333333333,0.04808333333333333,0.009225,28.416666666666668,16.5
2022021413,0.0013363636363636364,0.34545454545454546,0.050833333333333335,0.008541666666666668,27.833333333333332,17.166666666666668
2022021414,0.0011545454545454545,0.325,0.052333333333333336,0.008425,26.75,16.583333333333332
2022021415,0.0013363636363636364,0.35000000000000003,0.05416666666666667,0.009525,32.833333333333336,19.636363636363637
2022021416,0.0015363636363636365,0.4083333333333334,0.05875,0.010549999999999999,47.916666666666664,34.75
2022021417,0.001618181818181818,0.39999999999999997,0.06,0.010483333333333332,45.333333333333336,32.083333333333336
2022021418,0.0016272727272727272,0.39166666666666666,0.0595,0.011383333333333334,49.916666666666664,35.25
2022021419,0.0013363636363636364,0.38181818181818183,0.05733333333333334,0.0124,51.18181818181818,33.916666666666664
2022021420,0.0016,0.39166666666666666,0.058916666666666666,0.0112,54.666666666666664,38.5
2022021421,0.0013181818181818182,0.425,0.0615,0.009975,60.416666666666664,41.666666666666664
2022021422,0.0014,0.43333333333333335,0.06091666666666667,0.010375,63.333333333333336,47.5
2022021423,0.0010363636363636365,0.4583333333333333,0.06008333333333333,0.008383333333333333,65.75,47.833333333333336
2022021424,0.0010272727272727274,0.5083333333333333,0.050916666666666666,0.008341666666666666,59.0,43.666666666666664
2022021501,0.0009454545454545454,0.5181818181818182,0.04591666666666666,0.007975,53.666666666666664,41.916666666666664
2022021502,0.0009363636363636363,0.4666666666666666,0.04708333333333333,0.007266666666666667,56.833333333333336,42.333333333333336
2022021503,0.0009363636363636363,0.3833333333333333,0.047749999999999994,0.006608333333333333,50.583333333333336,33.166666666666664
2022021504,0.0010272727272727274,0.35000000000000003,0.047999999999999994,0.0058583333333333334,44.0,25.916666666666668
2022021505,0.0009363636363636363,0.31666666666666665,0.04674999999999999,0.005725,38.666666666666664,24.083333333333332
2022021506,0.0009363636363636363,0.2916666666666667,0.04516666666666667,0.006116666666666667,33.333333333333336,20.583333333333332
2022021507,0.0009454545454545454,0.3181818181818182,0.043416666666666666,0.007425,32.0,19.166666666666668
2022021508,0.0009363636363636363,0.2916666666666667,0.04175,0.008816666666666667,30.333333333333332,17.833333333333332
2022021509,0.0009454545454545454,0.2916666666666667,0.04041666666666666,0.009833333333333333,29.75,17.416666666666668
2022021510,0.0009454545454545454,0.27499999999999997,0.042083333333333334,0.00855,25.916666666666668,13.833333333333334
2022021511,0.0009454545454545454,0.25833333333333336,0.043666666666666666,0.00715,26.166666666666668,13.75
2022021512,0.0009545454545454546,0.25,0.044833333333333336,0.006308333333333333,25.416666666666668,13.166666666666666
2022021513,0.0009454545454545454,0.2636363636363636,0.04524999999999999,0.0061333333333333335,26.833333333333332,14.166666666666666
2022021514,0.0009454545454545454,0.24166666666666667,0.045500000000000006,0.006291666666666667,26.333333333333332,12.333333333333334
2022021515,0.0010363636363636365,0.25833333333333336,0.04566666666666666,0.006375,28.083333333333332,12.916666666666666
2022021516,0.0010363636363636365,0.2333333333333333,0.04558333333333334,0.006108333333333334,24.25,13.333333333333334
2022021517,0.0011272727272727272,0.25,0.045000000000000005,0.006333333333333333,23.25,11.333333333333334
2022021518,0.0010272727272727274,0.25,0.044333333333333336,0.007275,21.916666666666668,12.25
2022021519,0.0009454545454545454,0.23636363636363636,0.044583333333333336,0.007,21.0,10.583333333333334
2022021520,0.0009454545454545454,0.24166666666666667,0.044000000000000004,0.0065,20.454545454545453,10.416666666666666
2022021521,0.0009454545454545454,0.25,0.044000000000000004,0.005741666666666667,19.25,10.583333333333334
2022021522,0.0009363636363636363,0.2333333333333333,0.044000000000000004,0.005516666666666666,20.09090909090909,10.666666666666666
2022021523,0.0009454545454545454,0.225,0.04416666666666667,0.00525,21.416666666666668,12.0
2022021524,0.0009363636363636363,0.25,0.045000000000000005,0.004083333333333334,20.583333333333332,11.833333333333334
2022021601,0.0009363636363636363,0.2545454545454545,0.04533333333333334,0.0038250000000000003,21.5,12.666666666666666
2022021602,0.0009454545454545454,0.26666666666666666,0.04516666666666667,0.003916666666666666,22.666666666666668,14.666666666666666
2022021603,0.0009363636363636363,0.2916666666666667,0.04566666666666667,0.00375,26.5,16.333333333333332
2022021604,0.0009363636363636363,0.30833333333333335,0.04574999999999999,0.0038499999999999997,24.916666666666668,16.833333333333332
2022021605,0.0009454545454545454,0.31666666666666665,0.045500000000000006,0.004025,23.333333333333332,17.0
2022021606,0.0009454545454545454,0.31666666666666665,0.04491666666666667,0.004783333333333333,25.083333333333332,16.583333333333332
2022021607,0.0011272727272727272,0.3181818181818182,0.043750000000000004,0.0061333333333333335,26.416666666666668,18.75
2022021608,0.0009454545454545454,0.31666666666666665,0.04158333333333333,0.007316666666666667,25.0,17.666666666666668
2022021609,0.0010272727272727274,0.3416666666666666,0.041916666666666665,0.008233333333333334,29.545454545454547,22.583333333333332
2022021610,0.0010363636363636365,0.31666666666666665,0.04275,0.007725,27.916666666666668,20.916666666666668
2022021611,0.0009363636363636363,0.325,0.043250000000000004,0.006733333333333333,27.666666666666668,18.75
2022021612,0.00095,0.31666666666666665,0.043500000000000004,0.006658333333333333,26.545454545454547,18.3
2022021613,0.0010333333333333334,0.32727272727272727,0.044000000000000004,0.006383333333333334,24.90909090909091,17.363636363636363
2022021614,0.0010333333333333334,0.30833333333333335,0.045083333333333336,0.006191666666666667,29.181818181818183,16.636363636363637
2022021615,0.0010416666666666667,0.25,0.04616666666666667,0.005641666666666666,25.0,12.083333333333334
